5.667987088888559732e-01
1.411413298026129026e-01
2.879078595982293431e-01
8.685144962668795987e-01
7.618478669371993028e+00
1.944120330167329047e-01
1.805369346775257622e+00
-8.973168359142273953e-01
-5.229579639614616582e-01
-1.263332112760449932e-01
-4.140788852092623706e+00
-2.443230276645795840e+00
-1.320300678175086340e+00
-5.171212242220558863e+00
4.662616561619455091e-02
4.508781329927152859e-01
1.219483249348224163e+00
-4.072094412986113632e+00
2.655477947886434542e+00
2.000997390562674560e+00
